Unnamed: 0,image_name,embedding
212360,77491.png,"[ 0.19963765 -0.232998    0.34612188 -0.4970715   0.12186833  0.09876481
 -0.11121764 -0.1952899   0.05170252 -0.552546    0.06805357 -0.14242643
  0.38503364  0.39625967 -0.20347868  0.3448604  -0.20671421 -0.23620939
  0.0800279   0.05309749 -0.01569019  0.35439813 -0.06597406  0.32872486
  0.35791194  0.2576467   0.1925552   0.12208802  0.40008396  0.3678563
 -0.3949803   0.29333982]"
205095,38231.png,"[ 0.07922748  0.1012219  -0.1629633  -0.02148025 -0.18410328  0.14652221
 -0.05552075 -0.0612693   0.129798    0.04572508 -0.11929643 -0.05304255
 -0.09871919 -0.00793861  0.16100538  0.05639442 -0.10256203 -0.04040483
 -0.18276508 -0.05839645 -0.10965288  0.09351324  0.07089636 -0.08033752
 -0.00282524 -0.14377038 -0.04308617 -0.13423122 -0.08695435 -0.00085165
 -0.0649057  -0.12163486]"
110582,218739.png,"[ 0.05297562 -0.40989968  0.51757383 -0.46436423  0.29109967 -0.35874155
  0.27661178 -0.48276246  0.326609   -0.52434003  0.44504344 -0.2635761
  0.576864    0.2944585  -0.3991234   0.4755975  -0.42463356 -0.30659217
  0.20326582  0.30175018  0.2605849   0.6169787  -0.52682996  0.24908337
  0.5047089   0.6188866   0.43031254  0.12060665  0.37413678  0.47043192
 -0.59110284  0.47865844]"
55975,145173.png,"[-0.24138157 -0.2654855   0.25735068 -0.07582837  0.17187327  0.06677505
 -0.19711538  0.0564074  -0.0261918   0.14661124 -0.00953048 -0.20923679
  0.00734399  0.08947097  0.2237018   0.22384979 -0.29573262 -0.07243297
  0.23426881 -0.27989954 -0.14265159  0.21757957  0.11993462 -0.20398419
  0.20399739  0.19157924  0.06243835 -0.10320669  0.03227563 -0.31307372
  0.19851403 -0.22023319]"
63494,15540.png,"[ 0.08244206 -0.22270456  0.19078648 -0.22335042  0.03429938 -0.26890132
  0.35505593 -0.05444738  0.25631154 -0.24198201  0.311512   -0.13581881
  0.31926116  0.30641335  0.00799126  0.1447898  -0.39759022 -0.48560828
  0.3768416  -0.11721609 -0.2825472   0.3947522   0.10265669  0.12898095
  0.23810603  0.35833296  0.06353607  0.08393466  0.19177224  0.2713395
 -0.00390704  0.22144547]"
97823,201567.png,"[ 0.3532223  -0.19744839  0.22326882 -0.34623367  0.25946975 -0.06918741
  0.16047964 -0.28490815  0.31044054  0.00915758  0.09224156 -0.13627669
  0.23759268  0.49563664 -0.18618634  0.30541283 -0.2091131  -0.3750683
  0.22770756  0.27401036  0.13697138  0.27696058 -0.15785046  0.18089002
  0.28222588  0.38504815  0.2081236   0.07380966  0.10237994  0.2621192
 -0.1261566   0.1571411 ]"
99292,203535.png,"[ 0.12262586 -0.03522456  0.1214878  -0.30356336  0.29507267  0.12796251
  0.26956004 -0.10334717  0.05440241 -0.08302183  0.01194248 -0.20342326
  0.17519183  0.11250541 -0.08890553  0.04751835 -0.31893107 -0.13121226
  0.20365997  0.18399984 -0.06508956  0.2360367   0.19364297  0.21127962
 -0.05643034  0.14076327  0.00631701  0.1602912   0.11250018  0.06571934
 -0.34061557  0.02944406]"
157330,83319.png,"[ 0.4260259  -0.47490388  0.3695641  -0.5850007   0.362211   -0.16328853
  0.2373624  -0.30313224  0.49850902 -0.5153307   0.36232382 -0.30690494
  0.38961282  0.48137248 -0.5250011   0.49422684 -0.58193177 -0.39823264
  0.34501907  0.6014162   0.24728256  0.4336466  -0.42022374  0.5151568
  0.48301607  0.62030107  0.29366514  0.19943583  0.31166628  0.55646443
 -0.4492287   0.524728  ]"
13871,23725.png,"[ 0.24532458 -0.20371617  0.27783838 -0.25465655  0.46658725 -0.07781967
 -0.0418586  -0.11829153  0.24804926 -0.13284136 -0.04710205 -0.17908022
 -0.06230753  0.24395475  0.11118734  0.12108222 -0.31264123 -0.27947348
  0.19237074 -0.10768006 -0.03293187 -0.07360791 -0.08563952  0.08462206
  0.10539162  0.24922486  0.00364809  0.01918503 -0.05394226  0.19567043
  0.05274065 -0.15273395]"
81906,180146.png,"[-0.06005561 -0.15471323 -0.23390752 -0.17805672 -0.29847473  0.07438257
 -0.07042913 -0.13264506 -0.20197822  0.04993484 -0.14551803  0.11838636
 -0.00518324  0.27635786  0.15333661  0.01985605 -0.14268282  0.05940957
  0.02515724  0.16961727 -0.19205257 -0.18169644 -0.02826862  0.0958957
  0.06189287  0.04602366 -0.13330124 -0.04392348 -0.24764208  0.11461495
 -0.14214009 -0.03023553]"
65009,157415.png,"[ 0.1367208   0.08188568  0.00505267 -0.19343479  0.01235978 -0.08135375
 -0.17808616 -0.03975414  0.11408447 -0.0568447  -0.05217671 -0.03430818
  0.23552346  0.20572858 -0.04498667  0.01444951 -0.10540117 -0.04009277
  0.09203473  0.07568535  0.22085196  0.15054071 -0.07719266 -0.04383329
  0.10394417  0.13772371  0.14057042 -0.01252791 -0.02838547 -0.00703329
 -0.23036443  0.11734482]"
151335,75100.png,"[-0.20185032 -0.10506055  0.22106364  0.01114493  0.05882046 -0.17482466
 -0.09950419 -0.08518061 -0.12115198 -0.03515846 -0.04939187 -0.17801803
  0.15116979  0.24349192  0.01136319 -0.06098542 -0.28407207 -0.35972798
 -0.01953458 -0.00386953  0.13003945 -0.05165923  0.09278227  0.04090741
 -0.04409061 -0.12963565  0.12405738  0.16002299  0.08210168  0.04991002
 -0.0158953   0.12413668]"
52251,140132.png,"[ 0.14885859 -0.27106765  0.14049202 -0.14052214  0.23313423  0.22390854
  0.00377599  0.15268435  0.15859579 -0.01208865  0.14092289 -0.20200616
 -0.01618729  0.30809188 -0.06721357  0.07698576 -0.19257928 -0.1825637
  0.1662252   0.2342937  -0.09159721  0.05448735 -0.06131214  0.127029
  0.15009405 -0.01168813  0.04030113 -0.02591688  0.16875103  0.06366532
 -0.06796081  0.12340473]"
173323,172958.png,"[-0.18864143  0.09634098 -0.22788887  0.24604969 -0.03804091  0.26204762
 -0.33494693  0.24964726 -0.13824633  0.29906255 -0.16965768  0.15646997
 -0.37237164  0.01254993  0.4447809  -0.1844028   0.13475855 -0.11186228
 -0.21291468 -0.3229563  -0.32832262 -0.46368998  0.3058036  -0.08559321
 -0.15276204 -0.1838518  -0.25799733 -0.1803592  -0.15816043 -0.37539005
  0.29378608 -0.28214794]"
185730,132102.png,"[ 0.07847889 -0.12257627  0.11321781  0.08445852  0.31681997 -0.01897919
 -0.01431832  0.08392286  0.07963343 -0.08581317  0.23496602  0.05931664
  0.01398868  0.05788714  0.14520629  0.17423284 -0.19457121  0.09289586
  0.16284572  0.08387203 -0.03507487  0.11588324 -0.02347054  0.1244492
  0.15319474  0.08744569  0.00832809  0.00661374  0.18880561  0.04693323
  0.02696232  0.15314174]"
89731,1907.png,"[ 0.29140437 -0.37954667  0.2731993  -0.42734635  0.25767612 -0.32600564
  0.3134675  -0.20081878  0.32424957 -0.3903435   0.25680047 -0.22019427
  0.53024405  0.59675235 -0.32516173  0.32615632 -0.45060807 -0.45249915
  0.46009412  0.26175493  0.32005587  0.4893722  -0.33705992  0.32754222
  0.19769473  0.42245352  0.5986997   0.26935932  0.30801713  0.3140742
 -0.5140956   0.32872695]"
102879,208348.png,"[ 0.14279395 -0.18460336  0.02826623 -0.08809269  0.13936529  0.0370851
  0.14210695 -0.09837508  0.22134246  0.23003383 -0.04666869 -0.21248204
  0.0736653   0.08864062  0.10822511  0.13650572 -0.14271657 -0.35538888
 -0.04031001  0.08414479  0.05956389  0.24016938 -0.04970685  0.04211547
  0.13427877  0.33353847  0.16357273 -0.15529855 -0.02921368  0.03204158
 -0.1270009   0.01813622]"
25771,104127.png,"[-0.01991197 -0.2191877   0.01258165 -0.16067152  0.1426019  -0.01209021
  0.08802687 -0.14793928  0.12331143 -0.12181205  0.30826277 -0.0317332
  0.25404975  0.2904951  -0.239018    0.2563405  -0.09139937 -0.04986679
 -0.05129969  0.1333892   0.1669777   0.10079002 -0.24458721  0.0500455
  0.16047652  0.02213219  0.17969441  0.05232329  0.18809988  0.19155145
 -0.13685438 -0.13389224]"
218704,62252.png,"[-0.56126904  0.42002544 -0.23647447  0.20483431 -0.40745133  0.45569777
 -0.38673663  0.41222528 -0.32909822  0.63595814  0.02856846  0.2861544
 -0.39381358 -0.44870913  0.563418   -0.37541014  0.33125418  0.41174674
 -0.51457757 -0.56650466 -0.33188763 -0.29945868  0.58815014 -0.13761552
 -0.22475144 -0.37822092 -0.30239043 -0.14696653 -0.47998783 -0.3376463
  0.51254123 -0.3172898 ]"
59758,15035.png,"[ 0.24819452 -0.11870116  0.16899835 -0.15637934  0.3071177   0.18201771
  0.18217705  0.05716521  0.08794385  0.06020563  0.17074949 -0.037703
  0.34352246  0.22224347 -0.1520642   0.29747277 -0.07626361  0.12669712
  0.19941738  0.18578723 -0.07666339  0.18436366 -0.00177456  0.08895388
  0.2246135   0.43468705  0.26037157  0.15043308  0.21390064  0.14465158
 -0.3875747   0.22471775]"
62173,153569.png,"[ 0.14707905 -0.1427043  -0.06266105 -0.147579    0.05765028  0.06251027
 -0.04781123  0.20494016  0.14181389  0.02342867  0.01817727  0.00095201
  0.24283744  0.25626546  0.02365164 -0.04124632  0.00597724  0.00328982
 -0.1421133   0.07259667 -0.11525227  0.10331656 -0.1658025   0.05005189
  0.06741634  0.17974888 -0.04686764  0.03246931 -0.03570838  0.13183124
 -0.03050363  0.12284598]"
174632,196700.png,"[-0.5670394   0.13669734 -0.259188    0.06392746  0.07148361  0.08584633
 -0.35566267  0.06894963 -0.1857186  -0.06504537 -0.03507661  0.07166281
 -0.08772668 -0.09462434  0.23562925 -0.09302667  0.01054394  0.13888939
 -0.12327126 -0.13632631 -0.2799724  -0.30404708  0.46682617 -0.16856776
 -0.09316391 -0.04468652 -0.07439029 -0.26595333 -0.20361094  0.0246238
  0.2923976  -0.15803139]"
86195,185965.png,"[ 0.04348869 -0.22135708  0.09905106 -0.26280034  0.2518503  -0.23116055
  0.04353411 -0.26709378  0.37174487 -0.2702413   0.30979902 -0.15233767
  0.01907051  0.28621343 -0.22070348  0.46422392 -0.25579318 -0.40132815
 -0.08457121  0.10376596  0.0496605   0.09810654 -0.12384364  0.16190109
  0.23673579  0.16235505  0.21565871  0.22693245  0.04892232  0.05187746
  0.01466875  0.0929082 ]"
20129,77840.png,"[-0.12448159 -0.09213047  0.28702816 -0.03866499  0.15072909 -0.09191247
  0.0590576  -0.05844546  0.08692232  0.00567115 -0.06041503  0.06279416
 -0.06431725  0.06305559 -0.11158052  0.12277091 -0.15458356  0.01100726
  0.0441839   0.06163064 -0.14890575  0.23487252 -0.05170158  0.15903614
 -0.02501046  0.16001186 -0.16406049 -0.1560723  -0.07426014 -0.01012237
 -0.10909922  0.22682108]"
154035,78849.png,"[-0.09123133 -0.16196473  0.1632442  -0.08204142 -0.12403981  0.01677796
 -0.19667529  0.19532207  0.05829968  0.20390743  0.0512547   0.25846887
  0.15301323 -0.22551002 -0.23021095 -0.17377186 -0.2604542  -0.10585296
 -0.11011953  0.17460895 -0.01404056  0.18830425 -0.09341453 -0.02662674
  0.34433666  0.03864299  0.06298705 -0.15201059 -0.20076041  0.34504533
 -0.17227094 -0.16008538]"
24454,102394.png,"[-1.78072542e-01 -1.35192499e-01 -3.48358601e-03 -1.15686387e-01
  1.46329284e-01  1.04521982e-01 -2.15622514e-01  9.54630226e-02
 -1.04644969e-01 -1.98625058e-01  5.77927381e-02  1.02130234e-01
  1.17045000e-01  8.50774646e-02 -4.83873226e-02  1.38280317e-01
 -1.69147283e-01 -1.61602512e-01 -1.30507007e-01  6.57564327e-02
  1.77830029e-02  1.09060951e-01  5.56744169e-03 -1.58672065e-01
  2.22221687e-02  6.92305714e-02  8.73528123e-02  1.08106464e-01
  5.88044897e-03  3.11767310e-02  1.80602282e-01 -1.11897709e-04]"
199895,208417.png,"[ 0.12840986 -0.05535372  0.07032247 -0.14813711  0.3119225   0.25709376
 -0.13392125  0.12348387  0.09488429  0.08112881  0.05684983 -0.24001521
 -0.03197998  0.19161311  0.2818572  -0.10955141  0.0969008  -0.27357775
  0.07729637 -0.09956013 -0.10692875 -0.07063041  0.08182862  0.10396525
  0.12166441 -0.07225477 -0.19777049 -0.18216448  0.04454733  0.13488898
  0.13523515 -0.00480753]"
192017,165804.png,"[ 0.20458722  0.01374676  0.03613273 -0.25070643  0.05333079 -0.08042897
 -0.20666397 -0.17833577 -0.00670055 -0.11304706  0.08210771 -0.21015806
  0.2327158   0.35235384  0.07754701  0.02669001 -0.20749173  0.03331872
 -0.08466725 -0.11156947 -0.00226937  0.03428552 -0.10892291  0.15342657
  0.08613717  0.09041572  0.10703915  0.03058575  0.11055839 -0.02371795
 -0.04050226  0.3138927 ]"
149590,72635.png,"[ 0.16011944 -0.47902188  0.09494463 -0.23356156  0.18365741  0.15069607
  0.17724676 -0.19513355  0.0277898  -0.24016398  0.24654685 -0.04001781
  0.20463458  0.20195498 -0.17085586  0.33956373 -0.35067457 -0.41863924
  0.26973665  0.21617413  0.16260915  0.11351957 -0.09917589  0.38709095
  0.15925698  0.12797591  0.17707407  0.09570855  0.10153372  0.26244935
 -0.21888363  0.11497363]"
120,101108.png,"[-0.19727065  0.1448159  -0.2512505   0.5031976  -0.01263879  0.03980411
 -0.23782921  0.37226897 -0.02165287  0.3635048   0.09774775  0.12699251
 -0.33184746 -0.2533597   0.46185836 -0.08645177  0.05588302  0.2944656
 -0.05852161 -0.30099192 -0.2266469  -0.2318626   0.29628852 -0.17174865
 -0.0896332  -0.15965016 -0.23378684 -0.06260671 -0.23266481 -0.16414997
  0.31933096 -0.42616838]"
100044,204599.png,"[-0.5101583   0.30953363 -0.2661759   0.11060969 -0.21027304  0.3921273
 -0.4835114   0.01313221 -0.282277    0.06279568  0.03081906  0.18220302
 -0.18004948 -0.20161176  0.66900784 -0.22026575  0.07253481  0.3874144
 -0.18135692 -0.5060433  -0.35219646 -0.26441613  0.46356383 -0.02864254
 -0.24513985 -0.5446113  -0.28166533 -0.1690989  -0.23120528 -0.23954506
  0.42877156 -0.26990476]"
55665,144758.png,"[ 0.26884264 -0.36275825  0.39682803 -0.03163042  0.07017684 -0.022111
  0.16532259 -0.19621314  0.08926103 -0.18189134  0.34207648  0.00334204
  0.2781217   0.28459734 -0.14377074  0.34053457 -0.228229   -0.41494823
 -0.0916851   0.0727779  -0.00644808  0.208679   -0.00860335  0.16612314
  0.05801424  0.4441844  -0.09806208  0.23755683  0.22859743  0.27411413
 -0.32602268  0.1623168 ]"
206813,47237.png,"[ 0.26251966 -0.27495313  0.37199226 -0.31997043  0.40854305  0.14815809
  0.6293261  -0.24687527  0.3230888  -0.28422016  0.09372286 -0.07747128
  0.46709847  0.60138524 -0.39617923  0.266544   -0.56398255 -0.553855
  0.41626287  0.23950166  0.11707427  0.46054393  0.06864041  0.14914088
  0.34938452  0.30914536  0.18510875  0.25775832  0.46341255  0.31336996
 -0.42509395  0.32344112]"
173482,175982.png,"[-0.14714879  0.16773118 -0.26685357  0.09807568 -0.07436265 -0.06411392
 -0.08071014  0.0993748  -0.24549855  0.21164161 -0.08059944  0.12848458
 -0.2805009  -0.02287086  0.17311414 -0.16710708  0.06714518  0.16071874
 -0.12925301 -0.13806404 -0.16019228 -0.19375396  0.16651678 -0.23360579
 -0.13928355 -0.11650509 -0.00376593 -0.08451212 -0.25378305 -0.05124788
 -0.05563736 -0.3836709 ]"
124330,38627.png,"[ 1.20754808e-01 -1.51031002e-01  5.98073825e-02 -6.75981492e-02
  9.35335457e-03  1.36537895e-01 -1.17229864e-01 -3.21338922e-01
 -3.05278040e-02 -4.46507543e-01  2.59354353e-01  1.08262539e-01
 -3.11524607e-04  1.99064627e-01 -1.96779579e-01  3.14242482e-01
 -2.88092434e-01 -4.46743906e-01 -5.58493193e-03 -1.34159267e-01
  3.57602015e-02  2.26821184e-01  1.58546373e-01  7.20129162e-02
  2.65393466e-01 -2.14295778e-02  1.28224149e-01 -4.70007434e-02
  2.07311094e-01  1.33687351e-03 -1.17377028e-01  3.49677891e-01]"
52894,141017.png,"[ 0.08425224 -0.10887773  0.0147067  -0.01103271 -0.04571256  0.0709294
 -0.13425316 -0.10193163 -0.17694975  0.06301218  0.02171342 -0.14495717
 -0.18228741  0.11298347  0.04703794 -0.0063927   0.14364249 -0.07787522
  0.02335484 -0.00436407 -0.02065189  0.04226874  0.01735915  0.03162747
 -0.07985904 -0.07386505 -0.00393254  0.12607604 -0.15904249 -0.09371895
  0.04092148 -0.04279529]"
128110,43750.png,"[-0.05102576  0.01170858  0.16526477 -0.10432291  0.02751265 -0.10031237
  0.1584451  -0.10633488  0.09231193  0.09897199 -0.09368599 -0.05394858
  0.06422243 -0.17812042  0.17035787 -0.23199618 -0.047185   -0.22874086
  0.06966404  0.01768163 -0.06791036 -0.04103183  0.02518507  0.08620378
  0.16136627 -0.04408549 -0.07954825 -0.0099113   0.03326028  0.03053272
 -0.15174614 -0.03011109]"
200117,209507.png,"[ 0.15738598  0.02619965  0.06066672  0.05936731  0.02875901  0.04186525
 -0.06753368  0.12267722 -0.22553562 -0.10103063  0.13521318  0.04784576
  0.27125832  0.13163911 -0.17985845  0.286835    0.03653112 -0.06113821
 -0.05056407  0.12018067  0.05340944  0.2071152  -0.09719963  0.07460713
  0.02201983  0.10921255  0.0158907   0.07676532  0.10613132  0.11876565
 -0.3141109  -0.01010307]"
201375,21667.png,"[ 0.02579631 -0.23258911  0.39032164 -0.2161743   0.23459452  0.01140223
  0.06311309 -0.00759445  0.23612066  0.15987647  0.11586209 -0.14734457
  0.14228883  0.25178504  0.13844465  0.27586746 -0.18585658 -0.2545284
  0.15421745  0.04348082  0.01635217  0.34931397  0.06354005  0.04443965
  0.12151232 -0.0342938  -0.10826147  0.02548105  0.13567993 -0.06189926
 -0.09473202  0.06433938]"
99959,204481.png,"[ 0.13226938 -0.4586393   0.1972788  -0.34467143  0.31607854 -0.11337569
 -0.03861124 -0.25963333  0.35897082 -0.17480622  0.22823873 -0.08833829
  0.03269329  0.4164807  -0.16075829  0.17458983 -0.29884014 -0.4010294
  0.14803778  0.09460954  0.32412317  0.3256548  -0.20297807  0.17118603
  0.34615868  0.1716748   0.20009197  0.1840566   0.1583944   0.18183182
 -0.2800699   0.09393398]"
99917,204428.png,"[ 0.36603245 -0.32153592  0.36309308 -0.20544958  0.12610604  0.088988
  0.1508481  -0.10192492  0.19476107 -0.3385049   0.22083981 -0.36764526
  0.47080374  0.39624554 -0.29247978  0.6359927  -0.4355232  -0.49735004
  0.29052523  0.11596871 -0.03614841  0.62272656 -0.00938882  0.16074048
  0.4484496   0.4954593   0.3071617   0.32828668  0.3457846   0.21484008
 -0.39546517  0.2817401 ]"
189600,152675.png,"[ 0.47061828 -0.4181963   0.44725215 -0.7217019   0.8109162  -0.1548879
  0.60802865 -0.2882034   0.340047   -0.55336607  0.49639016 -0.52383435
  0.52336806  0.51318115 -0.42786205  0.65899724 -0.51738614 -0.57782507
  0.46784833  0.5312027   0.24237072  0.5968488  -0.82615507  0.53079927
  0.57200944  0.6431131   0.24640428  0.56145793  0.53766066  0.32823446
 -0.6065906   0.618092  ]"
174633,19671.png,"[ 0.19675054 -0.24297063  0.04910451 -0.11404436  0.17020978 -0.348643
 -0.23086308 -0.24538048  0.42057854 -0.2947682   0.47184813 -0.37746367
 -0.04985722 -0.040423    0.24175774  0.11402038 -0.407917    0.13520561
  0.32448196  0.10661773  0.15893501  0.25052017 -0.26676106  0.03628661
 -0.09211131  0.16201912  0.16648121  0.21984787  0.1496904   0.06210013
 -0.32573032  0.28332064]"
127038,42306.png,"[ 0.07887538  0.09282455  0.21183315  0.0571115   0.3812498   0.0966757
 -0.00973732 -0.0615872  -0.08232276  0.01899846  0.02161676 -0.13448982
  0.16549581  0.13549401 -0.01118012  0.19034776 -0.2582807  -0.09400737
 -0.11792655  0.12091891  0.12002908  0.17412072 -0.00219516  0.07247116
  0.20120887  0.2577149   0.01882662  0.1760494   0.01646604 -0.08236205
 -0.03678779  0.07473803]"
71141,165614.png,"[-0.00734014  0.15876874 -0.00842205 -0.09515127  0.03775678  0.17477769
 -0.13286823  0.17460561  0.13166972  0.1604473  -0.04878534  0.0748035
 -0.1517484  -0.10695218  0.23193498 -0.1056762  -0.00283282  0.00932789
 -0.01193675 -0.01422815 -0.3086383  -0.05961185  0.05186862 -0.00564134
 -0.04699952  0.02745517 -0.10663308 -0.16440804 -0.01878751  0.04389681
  0.23939963 -0.11438947]"
187685,142513.png,"[ 0.11170083 -0.044694    0.08251311 -0.24504526  0.08277894 -0.24855739
 -0.09464929 -0.05251195  0.23078635 -0.21016762  0.21392624 -0.3345418
  0.06275777  0.19069777  0.14556812 -0.04174055 -0.16146149 -0.22352068
  0.09933118  0.03594926 -0.11751997  0.27796626 -0.1028202   0.16079636
  0.07220618  0.05584246  0.18783057 -0.02372107  0.07006281  0.26847157
 -0.3162354   0.06153662]"
164523,93159.png,"[-0.02787575 -0.08411953  0.01355287 -0.07787549  0.14855169  0.09673639
  0.0948804  -0.04442728  0.07717676 -0.00811115 -0.08848336 -0.02229878
  0.06769821  0.07813706 -0.06521061  0.14914031 -0.1158801  -0.06090235
  0.09393355 -0.00454552 -0.11226968 -0.01145688 -0.19871345 -0.03406454
  0.02456403  0.19266409 -0.08415142 -0.01726714  0.10722854  0.00424196
  0.0509505   0.00344743]"
88608,189199.png,"[ 0.35360792 -0.5391825   0.23279068 -0.56817573  0.44540995 -0.2628231
  0.3123774  -0.49510926  0.5091772  -0.41899905  0.36789948 -0.44988286
  0.1185043   0.42960057 -0.3638993   0.6191805  -0.21497183 -0.5234918
  0.32076308  0.380158    0.41156852  0.35475612 -0.6396168   0.43059772
  0.2739296   0.3764768   0.2769962   0.27220425  0.07415699  0.3794942
 -0.21253662  0.32455286]"
179651,95076.png,"[-0.62128645  0.44872132 -0.38158056  0.30827755 -0.32438368  0.53403264
 -0.40170226  0.4300643  -0.4404844   0.7180576  -0.22512603  0.46271247
 -0.22408365 -0.5003603   0.5271235  -0.33650187  0.36543652  0.37916613
 -0.5068301  -0.48465475 -0.25727794 -0.35692102  0.3912847  -0.2394047
 -0.24666269 -0.5981531  -0.28790176 -0.49837145 -0.5102113  -0.5036719
  0.60769373 -0.28213724]"
30719,110923.png,"[-0.20436744 -0.1896721  -0.02812198 -0.01068594 -0.08152743  0.13553354
 -0.13423105  0.00919881 -0.00836334 -0.02147168  0.09804668 -0.07843976
 -0.21442503  0.1609752   0.06579694 -0.01260045 -0.02130121  0.08006553
 -0.1501992  -0.00161881 -0.13249414  0.16125938  0.1957076  -0.12600888
 -0.17475717 -0.0410584   0.04659378  0.04770403 -0.05585556 -0.07364455
  0.00689672 -0.16855626]"
178418,71394.png,"[-0.35535422  0.08902022 -0.08077786 -0.09322007  0.00063019  0.13297999
 -0.17497356  0.16438586 -0.10374351  0.23418704 -0.14662552  0.2807686
 -0.24012382 -0.10318185  0.45067438 -0.31532088  0.03684261  0.11407889
 -0.1989077  -0.07123049 -0.13007982 -0.12502684  0.23137937 -0.05440272
 -0.16864845 -0.28343162  0.05470391  0.01553382 -0.1671283  -0.22421063
  0.11347395 -0.36563078]"
83270,181981.png,"[ 0.403931   -0.43903795  0.5184654  -0.64118904  0.54885924 -0.17333722
  0.5767043  -0.3723383   0.24166758 -0.5394105   0.55772126 -0.42011023
  0.5042568   0.42611146 -0.2443156   0.5329014  -0.5118838  -0.46498924
  0.434655    0.4654025   0.1626122   0.66767967 -0.59107345  0.54923767
  0.48204154  0.6075058   0.38768125  0.42938998  0.43717143  0.4995228
 -0.5399505   0.3812899 ]"
80113,177783.png,"[-0.53892463  0.22134341  0.14084303  0.3399371  -0.0576443   0.29515323
 -0.1477453   0.03099164 -0.01271959  0.29139888 -0.16881327  0.11037123
 -0.20551786 -0.31694084  0.3685     -0.5285325   0.08306491  0.08306226
  0.05784584 -0.3567175  -0.44659346 -0.3207658   0.53569514 -0.3240049
 -0.3120609  -0.39983702 -0.2544609  -0.41617054 -0.30913812  0.00483677
  0.22891639 -0.2982531 ]"
157586,83652.png,"[-0.1773742  -0.20079495  0.13111404  0.09675115  0.14431323 -0.09497409
  0.0450457   0.24153733 -0.11643904  0.07463303 -0.09246458 -0.00793929
 -0.09891877  0.29653907  0.14358185  0.15206149 -0.00429258 -0.22524492
 -0.06456727  0.02641967 -0.09171252 -0.20708467  0.2779637  -0.17764951
 -0.07549257 -0.328361   -0.1346998   0.12976484 -0.17687269 -0.1529998
  0.26619917 -0.12735382]"
194757,18035.png,"[ 0.1316433  -0.04460453  0.13644215  0.04600804 -0.02891142 -0.01627666
  0.09209456 -0.03802754  0.11040045  0.26908994 -0.02071126 -0.18454286
 -0.12774824  0.15756187  0.17282566 -0.03231257 -0.32880297 -0.2626651
  0.09448192  0.2376397  -0.20748389  0.05181715  0.04261518  0.22416173
  0.07110599  0.15666209 -0.16965012 -0.16506304 -0.1507562   0.05979291
 -0.13405187 -0.05363163]"
103724,209541.png,"[ 0.0947039  -0.36546987  0.31504384 -0.32324326  0.3358454  -0.33211267
  0.20616914 -0.43938524  0.23212363 -0.4097599   0.302131   -0.35194945
  0.42149514  0.33604556 -0.24813932  0.3209702  -0.28348696 -0.32697356
 -0.03480607  0.35008463  0.49494588  0.3634335  -0.42235157  0.41707954
  0.36013964  0.33712468  0.31669292  0.19028582  0.2768068   0.29838833
 -0.60851425  0.43145463]"
148407,71021.png,"[ 0.0329682  -0.13335697  0.04355074 -0.26017493  0.06086423  0.06673513
 -0.01190462  0.17024277 -0.11072047 -0.20933324  0.17846952 -0.10664341
  0.15214814  0.18030807 -0.1632848   0.0839752   0.15448664 -0.01376169
  0.03245871 -0.01734029 -0.01678745  0.0188679  -0.06088101 -0.02119518
  0.33769077  0.21456769 -0.04169953  0.0808938   0.15539503  0.16844803
  0.00567344  0.00969123]"
78966,176201.png,"[ 0.06410582 -0.23516788  0.13064004 -0.29344463  0.24768881 -0.03478486
  0.07861689 -0.11392544  0.27041215 -0.25124782  0.13952556 -0.13929203
  0.17899917  0.15235762  0.06784467  0.29234058 -0.10712828 -0.15266715
  0.04411092  0.1933814   0.17781724  0.2476316  -0.21691942  0.24739264
  0.21429615  0.17257525  0.19808635 -0.05287123 -0.09477512  0.17985617
 -0.37007877  0.0378815 ]"
14355,28173.png,"[-0.1905946  -0.02438986 -0.03965726  0.17412958 -0.0688966   0.18516366
 -0.15194853  0.17455445 -0.14247869  0.21746677  0.06510936  0.11070433
 -0.09044799 -0.1353055   0.22528364 -0.14037758  0.16964361  0.24273668
 -0.0918159  -0.0246754  -0.11332969 -0.03533001 -0.00940111 -0.14154404
 -0.18000239 -0.12325776 -0.12476321 -0.0924931  -0.30296367 -0.07590496
  0.32451224 -0.38728872]"
122051,35537.png,"[-0.01450991 -0.13090841  0.36443892  0.07369855  0.02110826 -0.18293262
 -0.14041306  0.09167013  0.1352825  -0.19203298  0.09627199 -0.19883777
  0.01818722  0.11709699 -0.07569107  0.37919778 -0.09995943 -0.3227815
  0.2615373   0.02137331 -0.00596455  0.09333821  0.0991808  -0.23888533
  0.18909419  0.19694938  0.13818403  0.15378007 -0.0248689   0.24715558
 -0.04983402  0.1818486 ]"
123137,37033.png,"[ 0.16111046 -0.3342596   0.17245439 -0.00762886  0.2122281   0.13930345
  0.07976929 -0.21734929 -0.09036966 -0.19755456  0.00871234  0.03992433
  0.3924524   0.23125634  0.04377445  0.02530321 -0.31926033 -0.11806509
  0.2776429   0.0856415   0.09972382  0.24252036  0.26852408  0.30250993
  0.53959894  0.22817409  0.34293807  0.03871696  0.02023509  0.05648944
 -0.10192262  0.16210367]"
